product,campaign_type,campaign,channel,date,conversions
product b,performance,product b|performance|campaign 16,instagram,2022-01-26,92.027621654904323
product b,performance,product b|performance|campaign 16,instagram,2022-01-27,104.15020001534958
product b,performance,product b|performance|campaign 16,instagram,2022-01-28,97.148509502919666
product b,performance,product b|performance|campaign 16,instagram,2022-01-29,97.847070827783341
product b,performance,product b|performance|campaign 16,instagram,2022-01-30,95.6666117805127
product b,performance,product b|performance|campaign 16,instagram,2022-01-31,539.20276723916948
product b,performance,product b|performance|campaign 16,instagram,2022-02-01,96.944666294536
product b,performance,product b|performance|campaign 16,instagram,2022-02-02,99.669012245409235
product b,performance,product b|performance|campaign 16,ooh,2022-01-03,2387.8147186832139
product b,performance,product b|performance|campaign 16,ooh,2022-01-06,1038.368696517105
product b,performance,product b|performance|campaign 16,ooh,2022-01-07,934.95415432886375
product b,performance,product b|performance|campaign 16,ooh,2022-01-08,138.19957711869637
product b,performance,product b|performance|campaign 16,ooh,2022-01-09,138.84454165222556
product b,performance,product b|performance|campaign 16,ooh,2022-01-10,979.90869331730448
product b,performance,product b|performance|campaign 16,ooh,2022-01-11,133.26075378980087
product b,performance,product b|performance|campaign 16,ooh,2022-01-12,142.62025931616515
product b,performance,product b|performance|campaign 16,ooh,2022-01-13,134.34569231758803
product b,performance,product b|performance|campaign 16,ooh,2022-01-14,151.33893140818691
product b,performance,product b|performance|campaign 16,ooh,2022-01-15,137.71001296323604
product b,performance,product b|performance|campaign 16,ooh,2022-01-16,148.750201569249
product b,performance,product b|performance|campaign 16,ooh,2022-01-17,917.288397929538
product b,performance,product b|performance|campaign 16,ooh,2022-01-18,111.43027395159817
product b,performance,product b|performance|campaign 16,ooh,2022-01-19,123.54625903755823
product b,performance,product b|performance|campaign 16,ooh,2022-01-20,167.89430592334998
product b,performance,product b|performance|campaign 16,ooh,2022-01-21,120.14400338748139
product b,performance,product b|performance|campaign 16,ooh,2022-01-22,138.70432990378822
product b,performance,product b|performance|campaign 16,ooh,2022-01-23,138.03198609996298
product b,performance,product b|performance|campaign 16,ooh,2022-01-24,913.89756542261091
product b,performance,product b|performance|campaign 16,ooh,2022-01-25,119.82940805201847
product b,performance,product b|performance|campaign 16,ooh,2022-01-26,137.1873733799909
product b,performance,product b|performance|campaign 16,ooh,2022-01-27,122.80170138033151
product b,performance,product b|performance|campaign 16,ooh,2022-01-28,119.86611930869417
product b,performance,product b|performance|campaign 16,ooh,2022-01-29,130.43019900857914
product b,performance,product b|performance|campaign 16,ooh,2022-01-30,121.60046365135817
product b,performance,product b|performance|campaign 16,ooh,2022-01-31,1509.5275242367632
product b,performance,product b|performance|campaign 16,ooh,2022-02-01,146.26175965662222
product b,performance,product b|performance|campaign 16,ooh,2022-02-02,917.85098046964742
product b,performance,product b|performance|campaign 16,print,2022-01-03,504.63954996330961
product b,performance,product b|performance|campaign 16,print,2022-01-06,197.97261604622798
product b,performance,product b|performance|campaign 16,print,2022-01-07,221.03834666956774
product b,performance,product b|performance|campaign 16,print,2022-01-08,25.897668849028413
product b,performance,product b|performance|campaign 16,print,2022-01-09,25.342477426952886
product b,performance,product b|performance|campaign 16,print,2022-01-10,221.66826218750435
product b,performance,product b|performance|campaign 16,print,2022-01-11,26.02225911699994
product b,performance,product b|performance|campaign 16,print,2022-01-12,24.897737000085922
product b,performance,product b|performance|campaign 16,print,2022-01-13,24.417351706227368
product b,performance,product b|performance|campaign 16,print,2022-01-14,20.944580896214134
product b,performance,product b|performance|campaign 16,print,2022-01-15,23.1409558824675
product b,performance,product b|performance|campaign 16,print,2022-01-16,24.830660296306768
product b,performance,product b|performance|campaign 16,print,2022-01-17,238.27966211826106
product b,performance,product b|performance|campaign 16,print,2022-01-18,23.046110223210654
product b,performance,product b|performance|campaign 16,print,2022-01-19,23.666297559922167
product b,performance,product b|performance|campaign 16,print,2022-01-20,22.04797441931067
product b,performance,product b|performance|campaign 16,print,2022-01-21,29.742725646521503
product b,performance,product b|performance|campaign 16,print,2022-01-22,22.727794407869453
product b,performance,product b|performance|campaign 16,print,2022-01-23,25.879185065821691
product b,performance,product b|performance|campaign 16,print,2022-01-24,220.66316503417207
product b,performance,product b|performance|campaign 16,print,2022-01-25,24.866637457531315
product b,performance,product b|performance|campaign 16,print,2022-01-26,22.763864050715064
product b,performance,product b|performance|campaign 16,print,2022-01-27,24.139696717774381
product b,performance,product b|performance|campaign 16,print,2022-01-28,25.830615603494895
product b,performance,product b|performance|campaign 16,print,2022-01-29,22.269826924348731
product b,performance,product b|performance|campaign 16,print,2022-01-30,20.310595868978233
product b,performance,product b|performance|campaign 16,print,2022-01-31,373.32277779606409
product b,performance,product b|performance|campaign 16,print,2022-02-01,23.14600856585659
product b,performance,product b|performance|campaign 16,print,2022-02-02,237.03857315058033
product b,performance,product b|performance|campaign 16,radio,2022-01-03,9201.1444988746425
product b,performance,product b|performance|campaign 16,radio,2022-01-06,1393.1665754533683
product b,performance,product b|performance|campaign 16,radio,2022-01-07,1385.3636696156484
product b,performance,product b|performance|campaign 16,radio,2022-01-08,277.90792586363176
product b,performance,product b|performance|campaign 16,radio,2022-01-09,269.20704843246665
product b,performance,product b|performance|campaign 16,radio,2022-01-10,5371.46045550031
product b,performance,product b|performance|campaign 16,radio,2022-01-11,318.4545015787055
product b,performance,product b|performance|campaign 16,radio,2022-01-12,295.60583684532378
product b,performance,product b|performance|campaign 16,radio,2022-01-13,332.48300171276196
product b,performance,product b|performance|campaign 16,radio,2022-01-14,327.30505787348437
product b,performance,product b|performance|campaign 16,radio,2022-01-15,316.01916747040514
product b,performance,product b|performance|campaign 16,radio,2022-01-16,303.94691007192677
product b,performance,product b|performance|campaign 16,radio,2022-01-17,5538.9547157141433
product b,performance,product b|performance|campaign 16,radio,2022-01-18,313.83730200051394
product b,performance,product b|performance|campaign 16,radio,2022-01-19,310.76533602392851
product b,performance,product b|performance|campaign 16,radio,2022-01-20,276.58757101108318
product b,performance,product b|performance|campaign 16,radio,2022-01-21,276.77715123374946
product b,performance,product b|performance|campaign 16,radio,2022-01-22,314.67668142548405
product b,performance,product b|performance|campaign 16,radio,2022-01-23,279.51980700167115
product b,performance,product b|performance|campaign 16,radio,2022-01-24,5252.8828694483173
product b,performance,product b|performance|campaign 16,radio,2022-01-25,285.10356529581594
product b,performance,product b|performance|campaign 16,radio,2022-01-26,305.7539798930905
product b,performance,product b|performance|campaign 16,radio,2022-01-27,318.76126314783932
product b,performance,product b|performance|campaign 16,radio,2022-01-28,254.23744621361084
product b,performance,product b|performance|campaign 16,radio,2022-01-29,316.05699118775988
product b,performance,product b|performance|campaign 16,radio,2022-01-30,315.35115459667094
product b,performance,product b|performance|campaign 16,radio,2022-01-31,7063.9567405360913
product b,performance,product b|performance|campaign 16,radio,2022-02-01,244.03802002163425
product b,performance,product b|performance|campaign 16,radio,2022-02-02,1440.3381408681582
product b,performance,product b|performance|campaign 16,tiktok,2022-01-03,1756.3995386562219
product b,performance,product b|performance|campaign 16,tiktok,2022-01-06,264.306706442009
product b,performance,product b|performance|campaign 16,tiktok,2022-01-07,249.70335200521816
product b,performance,product b|performance|campaign 16,tiktok,2022-01-08,234.67109515008451
product b,performance,product b|performance|campaign 16,tiktok,2022-01-09,229.99779142088846
product b,performance,product b|performance|campaign 16,tiktok,2022-01-10,2344.0312660152686
product b,performance,product b|performance|campaign 16,tiktok,2022-01-11,257.82080952499285
product b,performance,product b|performance|campaign 16,tiktok,2022-01-12,245.1087405670047
product b,performance,product b|performance|campaign 16,tiktok,2022-01-13,243.85056092374711
product b,performance,product b|performance|campaign 16,tiktok,2022-01-14,255.42389090020285
product b,performance,product b|performance|campaign 16,tiktok,2022-01-15,245.75408133005496
product b,performance,product b|performance|campaign 16,tiktok,2022-01-16,234.49437238177802
product b,performance,product b|performance|campaign 16,tiktok,2022-01-17,2338.3903357408471
product b,performance,product b|performance|campaign 16,tiktok,2022-01-18,243.64826143827213
product b,performance,product b|performance|campaign 16,tiktok,2022-01-19,260.05809108298479
product b,performance,product b|performance|campaign 16,tiktok,2022-01-20,253.95174417291346
product b,performance,product b|performance|campaign 16,tiktok,2022-01-21,263.69506666668372
product b,performance,product b|performance|campaign 16,tiktok,2022-01-22,249.53683495688341
product b,performance,product b|performance|campaign 16,tiktok,2022-01-23,243.08318444538023
product b,performance,product b|performance|campaign 16,tiktok,2022-01-24,2311.8976271986785
product b,performance,product b|performance|campaign 16,tiktok,2022-01-25,249.03268562654497
product b,performance,product b|performance|campaign 16,tiktok,2022-01-26,265.14019256015251
product b,performance,product b|performance|campaign 16,tiktok,2022-01-27,244.05966484485333
product b,performance,product b|performance|campaign 16,tiktok,2022-01-28,245.96681153622771
product b,performance,product b|performance|campaign 16,tiktok,2022-01-29,250.84572757527181
product b,performance,product b|performance|campaign 16,tiktok,2022-01-30,252.90075602296892
product b,performance,product b|performance|campaign 16,tiktok,2022-01-31,1776.9842891134447
product b,performance,product b|performance|campaign 16,tiktok,2022-02-01,239.2566510644217
product b,performance,product b|performance|campaign 16,tiktok,2022-02-02,242.82248051749681
product b,performance,product b|performance|campaign 16,tv,2022-01-03,38515.550360845926
product b,performance,product b|performance|campaign 16,tv,2022-01-06,1206.8857867871104
product b,performance,product b|performance|campaign 16,tv,2022-01-07,1283.1922081378609
product b,performance,product b|performance|campaign 16,tv,2022-01-08,392.7389160337047
product b,performance,product b|performance|campaign 16,tv,2022-01-09,326.52628311676551
product b,performance,product b|performance|campaign 16,tv,2022-01-10,23664.671196168409
product b,performance,product b|performance|campaign 16,tv,2022-01-11,323.34394068269313
product b,performance,product b|performance|campaign 16,tv,2022-01-12,312.0533964014744
product b,performance,product b|performance|campaign 16,tv,2022-01-13,363.01893500135287
product b,performance,product b|performance|campaign 16,tv,2022-01-14,376.2800118365144
product b,performance,product b|performance|campaign 16,tv,2022-01-15,339.535387959341
product b,performance,product b|performance|campaign 16,tv,2022-01-16,326.32166959106581
product b,performance,product b|performance|campaign 16,tv,2022-01-17,24144.292996326152
product b,performance,product b|performance|campaign 16,tv,2022-01-18,373.0062722332961
product b,performance,product b|performance|campaign 16,tv,2022-01-19,366.74965151780987
product b,performance,product b|performance|campaign 16,tv,2022-01-20,360.320057509159
product b,performance,product b|performance|campaign 16,tv,2022-01-21,315.58606868991922
product b,performance,product b|performance|campaign 16,tv,2022-01-22,335.2666616704422
product b,performance,product b|performance|campaign 16,tv,2022-01-23,324.82706098560425
product b,performance,product b|performance|campaign 16,tv,2022-01-24,24072.366483638834
product b,performance,product b|performance|campaign 16,tv,2022-01-25,316.28884160266182
product b,performance,product b|performance|campaign 16,tv,2022-01-26,307.06381226069118
product b,performance,product b|performance|campaign 16,tv,2022-01-27,337.71672412074031
product b,performance,product b|performance|campaign 16,tv,2022-01-28,311.96901907733354
product b,performance,product b|performance|campaign 16,tv,2022-01-29,359.21995261982534
product b,performance,product b|performance|campaign 16,tv,2022-01-30,338.64694421080577
product b,performance,product b|performance|campaign 16,tv,2022-01-31,31059.514422119126
product b,performance,product b|performance|campaign 16,tv,2022-02-01,357.92427803026249
product b,performance,product b|performance|campaign 16,tv,2022-02-02,1296.3852080984232
product b,performance,product b|performance|campaign 18,dv360 - prospecting,2022-04-11,2651.6089945476074
product b,performance,product b|performance|campaign 18,dv360 - prospecting,2022-04-14,289.91150211796707
product b,performance,product b|performance|campaign 18,dv360 - prospecting,2022-04-15,320.29709099901368
product b,performance,product b|performance|campaign 18,dv360 - prospecting,2022-04-16,311.09110223798007
product b,performance,product b|performance|campaign 18,dv360 - prospecting,2022-04-17,330.11550732244564
product b,performance,product b|performance|campaign 18,dv360 - prospecting,2022-04-18,3423.4714955069471
product b,performance,product b|performance|campaign 18,dv360 - prospecting,2022-04-19,328.66581554799279
product b,performance,product b|performance|campaign 18,dv360 - prospecting,2022-04-20,317.6262855398449
product b,performance,product b|performance|campaign 18,dv360 - prospecting,2022-04-21,309.24890583766125
product b,performance,product b|performance|campaign 18,dv360 - prospecting,2022-04-22,315.68552328297568
product b,performance,product b|performance|campaign 18,dv360 - prospecting,2022-04-23,306.40095535446858
product b,performance,product b|performance|campaign 18,dv360 - prospecting,2022-04-24,292.54515443771595
product b,performance,product b|performance|campaign 18,dv360 - prospecting,2022-04-25,2552.4234897674828
product b,performance,product b|performance|campaign 18,dv360 - prospecting,2022-04-26,317.90818959223446
product b,performance,product b|performance|campaign 18,dv360 - prospecting,2022-04-27,301.1385069561137
product b,performance,product b|performance|campaign 18,facebook,2022-04-11,1345.4563797248061
product b,performance,product b|performance|campaign 18,facebook,2022-04-14,169.66472660530692
product b,performance,product b|performance|campaign 18,facebook,2022-04-15,171.30443305432811
product b,performance,product b|performance|campaign 18,facebook,2022-04-16,195.6325715111353
product b,performance,product b|performance|campaign 18,facebook,2022-04-17,192.54994999110343
product b,performance,product b|performance|campaign 18,facebook,2022-04-18,2014.6017565980651
product b,performance,product b|performance|campaign 18,facebook,2022-04-19,184.23962342940175
product b,performance,product b|performance|campaign 18,facebook,2022-04-20,193.33201354252571
product b,performance,product b|performance|campaign 18,facebook,2022-04-21,186.85464001810107
product b,performance,product b|performance|campaign 18,facebook,2022-04-22,188.78879344110879
product b,performance,product b|performance|campaign 18,facebook,2022-04-23,169.83013608644993
product b,performance,product b|performance|campaign 18,facebook,2022-04-24,181.99930868626276
product b,performance,product b|performance|campaign 18,facebook,2022-04-25,1360.8215095391763
product b,performance,product b|performance|campaign 18,facebook,2022-04-26,177.8129018755418
product b,performance,product b|performance|campaign 18,facebook,2022-04-27,175.1166524800407
product b,performance,product b|performance|campaign 18,folder,2022-04-11,676.65534777641778
product b,performance,product b|performance|campaign 18,folder,2022-04-14,276.38507925344214
product b,performance,product b|performance|campaign 18,folder,2022-04-15,290.89257929064024
product b,performance,product b|performance|campaign 18,folder,2022-04-16,52.471309591838995
product b,performance,product b|performance|campaign 18,folder,2022-04-17,42.251544679143763
product b,performance,product b|performance|campaign 18,folder,2022-04-18,457.52221193705554
product b,performance,product b|performance|campaign 18,folder,2022-04-19,47.122209234021767
product b,performance,product b|performance|campaign 18,folder,2022-04-20,56.387157875662716
product b,performance,product b|performance|campaign 18,folder,2022-04-21,55.053895951692972
product b,performance,product b|performance|campaign 18,folder,2022-04-22,60.499177605901053
product b,performance,product b|performance|campaign 18,folder,2022-04-23,57.695646982965542
product b,performance,product b|performance|campaign 18,folder,2022-04-24,51.322282866485835
product b,performance,product b|performance|campaign 18,folder,2022-04-25,524.92358548944856
product b,performance,product b|performance|campaign 18,folder,2022-04-26,50.659058962678948
product b,performance,product b|performance|campaign 18,folder,2022-04-27,263.37331099415553
product b,performance,product b|performance|campaign 18,google - branded search,2022-04-11,537.30858243880493
product b,performance,product b|performance|campaign 18,google - branded search,2022-04-14,75.530876323862174
product b,performance,product b|performance|campaign 18,google - branded search,2022-04-15,76.555131505245726
product b,performance,product b|performance|campaign 18,google - branded search,2022-04-16,68.969214840133063
product b,performance,product b|performance|campaign 18,google - branded search,2022-04-17,77.880230240779412
product b,performance,product b|performance|campaign 18,google - branded search,2022-04-18,845.750505240911
product b,performance,product b|performance|campaign 18,google - branded search,2022-04-19,68.649353591628653
product b,performance,product b|performance|campaign 18,google - branded search,2022-04-20,81.701052550124714
product b,performance,product b|performance|campaign 18,google - branded search,2022-04-21,72.212490508065287
product b,performance,product b|performance|campaign 18,google - branded search,2022-04-22,73.528686767177248
product b,performance,product b|performance|campaign 18,google - branded search,2022-04-23,70.119233158589822
product b,performance,product b|performance|campaign 18,google - branded search,2022-04-24,73.20772475732
product b,performance,product b|performance|campaign 18,google - branded search,2022-04-25,536.68711972880453
product b,performance,product b|performance|campaign 18,google - branded search,2022-04-26,72.7515866647292
product b,performance,product b|performance|campaign 18,google - branded search,2022-04-27,76.647215318793812
product b,performance,product b|performance|campaign 18,google - non-branded search,2022-04-11,827.56181157727769
product b,performance,product b|performance|campaign 18,google - non-branded search,2022-04-14,119.17370726014617
product b,performance,product b|performance|campaign 18,google - non-branded search,2022-04-15,117.85999175454504
product b,performance,product b|performance|campaign 18,google - non-branded search,2022-04-16,124.20346338081893
product b,performance,product b|performance|campaign 18,google - non-branded search,2022-04-17,128.88716918729884
product b,performance,product b|performance|campaign 18,google - non-branded search,2022-04-18,1339.4261318054832
product b,performance,product b|performance|campaign 18,google - non-branded search,2022-04-19,120.24620917471603
product b,performance,product b|performance|campaign 18,google - non-branded search,2022-04-20,117.52943458871725
product b,performance,product b|performance|campaign 18,google - non-branded search,2022-04-21,111.94014197227195
product b,performance,product b|performance|campaign 18,google - non-branded search,2022-04-22,127.59585923384296
product b,performance,product b|performance|campaign 18,google - non-branded search,2022-04-23,118.73241481654031
product b,performance,product b|performance|campaign 18,google - non-branded search,2022-04-24,112.76434553224422
product b,performance,product b|performance|campaign 18,google - non-branded search,2022-04-25,797.71154248383323
product b,performance,product b|performance|campaign 18,google - non-branded search,2022-04-26,113.06994551928656
product b,performance,product b|performance|campaign 18,google - non-branded search,2022-04-27,116.28686126419851
product b,performance,product b|performance|campaign 18,instagram,2022-04-11,975.76526483742362
product b,performance,product b|performance|campaign 18,instagram,2022-04-14,121.06432210480349
product b,performance,product b|performance|campaign 18,instagram,2022-04-15,117.71359767303032
product b,performance,product b|performance|campaign 18,instagram,2022-04-16,122.52295898910286
product b,performance,product b|performance|campaign 18,instagram,2022-04-17,132.9553523328245
product b,performance,product b|performance|campaign 18,instagram,2022-04-18,1408.4732698508355
product b,performance,product b|performance|campaign 18,instagram,2022-04-19,119.54008044928923
product b,performance,product b|performance|campaign 18,instagram,2022-04-20,125.33792205589971
product b,performance,product b|performance|campaign 18,instagram,2022-04-21,124.43468574997931
product b,performance,product b|performance|campaign 18,instagram,2022-04-22,124.67071701328344
product b,performance,product b|performance|campaign 18,instagram,2022-04-23,120.6649812705861
product b,performance,product b|performance|campaign 18,instagram,2022-04-24,122.26922517389836
product b,performance,product b|performance|campaign 18,instagram,2022-04-25,965.63254972464586
product b,performance,product b|performance|campaign 18,instagram,2022-04-26,111.21919948638184
product b,performance,product b|performance|campaign 18,instagram,2022-04-27,114.03415259368644
product b,performance,product b|performance|campaign 18,ooh,2022-04-11,1911.8588442853475
product b,performance,product b|performance|campaign 18,ooh,2022-04-14,709.5280317998197
product b,performance,product b|performance|campaign 18,ooh,2022-04-15,615.94966909677885
product b,performance,product b|performance|campaign 18,ooh,2022-04-16,150.97229903357251
product b,performance,product b|performance|campaign 18,ooh,2022-04-17,157.76717859117494
product b,performance,product b|performance|campaign 18,ooh,2022-04-18,1229.8014657238398
product b,performance,product b|performance|campaign 18,ooh,2022-04-19,138.94318401917147
product b,performance,product b|performance|campaign 18,ooh,2022-04-20,144.72419700578502
product b,performance,product b|performance|campaign 18,ooh,2022-04-21,153.99795082877114
product b,performance,product b|performance|campaign 18,ooh,2022-04-22,147.00561257326265
product b,performance,product b|performance|campaign 18,ooh,2022-04-23,156.6516470927339
product b,performance,product b|performance|campaign 18,ooh,2022-04-24,163.80481207180415
product b,performance,product b|performance|campaign 18,ooh,2022-04-25,1230.016795927251
product b,performance,product b|performance|campaign 18,ooh,2022-04-26,169.57327721156969
product b,performance,product b|performance|campaign 18,ooh,2022-04-27,572.37324648659478
product b,performance,product b|performance|campaign 18,print,2022-04-11,1218.8888603957625
product b,performance,product b|performance|campaign 18,print,2022-04-14,448.395705244542
product b,performance,product b|performance|campaign 18,print,2022-04-15,486.61113402887554
product b,performance,product b|performance|campaign 18,print,2022-04-16,100.89195226020223
product b,performance,product b|performance|campaign 18,print,2022-04-17,105.0269639107036
product b,performance,product b|performance|campaign 18,print,2022-04-18,922.83379104388371
product b,performance,product b|performance|campaign 18,print,2022-04-19,115.37770691061804
product b,performance,product b|performance|campaign 18,print,2022-04-20,104.71258421650006
product b,performance,product b|performance|campaign 18,print,2022-04-21,83.1362325569504
product b,performance,product b|performance|campaign 18,print,2022-04-22,90.1340760536024
product b,performance,product b|performance|campaign 18,print,2022-04-23,96.826747603099562
product b,performance,product b|performance|campaign 18,print,2022-04-24,105.60282186736008
product b,performance,product b|performance|campaign 18,print,2022-04-25,955.27044055456747
product b,performance,product b|performance|campaign 18,print,2022-04-26,91.6923694108803
product b,performance,product b|performance|campaign 18,print,2022-04-27,458.49800323323518
product b,performance,product b|performance|campaign 18,radio,2022-04-11,5939.4821058386733
product b,performance,product b|performance|campaign 18,radio,2022-04-14,832.57494966014167
product b,performance,product b|performance|campaign 18,radio,2022-04-15,793.1542443765959
product b,performance,product b|performance|campaign 18,radio,2022-04-16,234.511983303003
product b,performance,product b|performance|campaign 18,radio,2022-04-17,213.80185459827905
product b,performance,product b|performance|campaign 18,radio,2022-04-18,3875.579511914294
product b,performance,product b|performance|campaign 18,radio,2022-04-19,180.64647211564281
product b,performance,product b|performance|campaign 18,radio,2022-04-20,168.73283318338827
product b,performance,product b|performance|campaign 18,radio,2022-04-21,185.98736534452189
product b,performance,product b|performance|campaign 18,radio,2022-04-22,145.91047429987441
product b,performance,product b|performance|campaign 18,radio,2022-04-23,207.14134091879396
product b,performance,product b|performance|campaign 18,radio,2022-04-24,152.61483414621605
product b,performance,product b|performance|campaign 18,radio,2022-04-25,3881.5446061134849
product b,performance,product b|performance|campaign 18,radio,2022-04-26,194.3106828384845
product b,performance,product b|performance|campaign 18,radio,2022-04-27,722.22227080530479
product b,performance,product b|performance|campaign 18,tiktok,2022-04-11,1615.7904663102192
product b,performance,product b|performance|campaign 18,tiktok,2022-04-14,180.77455077732702
product b,performance,product b|performance|campaign 18,tiktok,2022-04-15,188.19392819226795
product b,performance,product b|performance|campaign 18,tiktok,2022-04-16,188.03921226991542
product b,performance,product b|performance|campaign 18,tiktok,2022-04-17,199.28515800852338
product b,performance,product b|performance|campaign 18,tiktok,2022-04-18,2234.1192257134389
product b,performance,product b|performance|campaign 18,tiktok,2022-04-19,200.34093262373466
product b,performance,product b|performance|campaign 18,tiktok,2022-04-20,199.2798930602375
product b,performance,product b|performance|campaign 18,tiktok,2022-04-21,201.95014010763865
product b,performance,product b|performance|campaign 18,tiktok,2022-04-22,198.51555030148123
product b,performance,product b|performance|campaign 18,tiktok,2022-04-23,191.79531388003511
product b,performance,product b|performance|campaign 18,tiktok,2022-04-24,203.24271461841866
product b,performance,product b|performance|campaign 18,tiktok,2022-04-25,1623.4237539832045
product b,performance,product b|performance|campaign 18,tiktok,2022-04-26,197.27452570497545
product b,performance,product b|performance|campaign 18,tiktok,2022-04-27,204.8260354403929
product b,performance,product b|performance|campaign 18,tv,2022-04-11,17540.785501295708
product b,performance,product b|performance|campaign 18,tv,2022-04-14,519.48892938340782
product b,performance,product b|performance|campaign 18,tv,2022-04-15,525.44100645654657
product b,performance,product b|performance|campaign 18,tv,2022-04-16,118.32398018513308
product b,performance,product b|performance|campaign 18,tv,2022-04-17,132.56029747029174
product b,performance,product b|performance|campaign 18,tv,2022-04-18,11170.299385876096
product b,performance,product b|performance|campaign 18,tv,2022-04-19,113.97385199931674
product b,performance,product b|performance|campaign 18,tv,2022-04-20,108.10169916018042
product b,performance,product b|performance|campaign 18,tv,2022-04-21,125.11395514402199
product b,performance,product b|performance|campaign 18,tv,2022-04-22,128.41504433992341
product b,performance,product b|performance|campaign 18,tv,2022-04-23,129.28713459961222
product b,performance,product b|performance|campaign 18,tv,2022-04-24,113.99142108871098
product b,performance,product b|performance|campaign 18,tv,2022-04-25,10857.376612048032
product b,performance,product b|performance|campaign 18,tv,2022-04-26,128.92710387681097
product b,performance,product b|performance|campaign 18,tv,2022-04-27,551.00749417766326
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-07-18,2808.2395130604837
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-07-21,324.7389723731992
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-07-22,327.94078116606158
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-07-23,341.12995438747282
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-07-24,327.38538554601445
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-07-25,3652.3598433635284
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-07-26,322.04004114213183
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-07-27,337.8575798401929
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-07-28,315.57358808806197
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-07-29,322.1699237707075
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-07-30,308.45237839010849
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-07-31,330.60017050529569
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-08-01,3662.3041984677043
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-08-02,338.68172757171675
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-08-03,323.22335865961
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-08-04,322.35456090715729
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-08-05,314.73016058338646
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-08-06,337.79391641639432
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-08-07,321.719426413573
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-08-08,2839.2149898933558
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-08-09,334.50692260131194
product b,performance,product b|performance|campaign 20,dv360 - prospecting,2022-08-10,329.29547839946252
product b,performance,product b|performance|campaign 20,facebook,2022-07-18,1705.3644843836692
product b,performance,product b|performance|campaign 20,facebook,2022-07-21,206.56942080918978
product b,performance,product b|performance|campaign 20,facebook,2022-07-22,208.93588006254484
product b,performance,product b|performance|campaign 20,facebook,2022-07-23,219.2147439486443
product b,performance,product b|performance|campaign 20,facebook,2022-07-24,214.84744396212764
product b,performance,product b|performance|campaign 20,facebook,2022-07-25,2321.9040469966917
product b,performance,product b|performance|campaign 20,facebook,2022-07-26,211.97257430820497
product b,performance,product b|performance|campaign 20,facebook,2022-07-27,212.65314110427403
product b,performance,product b|performance|campaign 20,facebook,2022-07-28,225.50314121369149
product b,performance,product b|performance|campaign 20,facebook,2022-07-29,216.53760242453262
product b,performance,product b|performance|campaign 20,facebook,2022-07-30,218.9238070798034
product b,performance,product b|performance|campaign 20,facebook,2022-07-31,226.72519983066761
product b,performance,product b|performance|campaign 20,facebook,2022-08-01,2304.5078814679509
product b,performance,product b|performance|campaign 20,facebook,2022-08-02,211.18476634099466
product b,performance,product b|performance|campaign 20,facebook,2022-08-03,223.67942159316905
product b,performance,product b|performance|campaign 20,facebook,2022-08-04,201.17544661978553
product b,performance,product b|performance|campaign 20,facebook,2022-08-05,213.52024673988456
product b,performance,product b|performance|campaign 20,facebook,2022-08-06,217.74690226611474
product b,performance,product b|performance|campaign 20,facebook,2022-08-07,217.0209465713061
product b,performance,product b|performance|campaign 20,facebook,2022-08-08,1718.4446130589515
product b,performance,product b|performance|campaign 20,facebook,2022-08-09,207.51893422869648
product b,performance,product b|performance|campaign 20,facebook,2022-08-10,211.55190356430268
product b,performance,product b|performance|campaign 20,folder,2022-07-18,1474.2188914153112
product b,performance,product b|performance|campaign 20,folder,2022-07-21,881.308182683279
product b,performance,product b|performance|campaign 20,folder,2022-07-22,893.32982223518513
product b,performance,product b|performance|campaign 20,folder,2022-07-23,156.56791699776554
product b,performance,product b|performance|campaign 20,folder,2022-07-24,162.01640138632402
product b,performance,product b|performance|campaign 20,folder,2022-07-25,1045.1853110765217
product b,performance,product b|performance|campaign 20,folder,2022-07-26,149.72006083128164
product b,performance,product b|performance|campaign 20,folder,2022-07-27,149.89669944643811
product b,performance,product b|performance|campaign 20,folder,2022-07-28,152.24208399677082
product b,performance,product b|performance|campaign 20,folder,2022-07-29,172.86076497571844
